City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
382,kirakira,36,SB,1524544173,100,-10.46,161.92,81.4,10.42
383,jumla,0,NP,1524543702,82,29.28,82.18,40.54,1.92
384,pozoblanco,0,ES,1524542400,82,38.38,-4.85,64.4,2.24
385,mitu,0,IR,1524544174,82,36.2,46.09,27.13,1.92
386,eston,5,CA,1524542400,52,51.15,-108.75,42.8,4.16
387,beringovskiy,92,RU,1524544174,97,63.05,179.32,28.3,23.29
388,sidrolandia,0,BR,1524538800,64,-20.93,-54.96,73.4,6.93
389,tongliao,0,CN,1524544175,46,43.61,122.27,66.1,8.75
390,santa cruz,90,US,1524542160,100,36.97,-122.03,64.4,3.36
391,batamshinskiy,0,KZ,1524538800,86,50.56,58.27,33.8,4.47
392,fukue,75,JP,1524540600,88,35.03,136.69,68.0,13.87
393,tessalit,0,ML,1524544176,26,20.2,1.01,67.18,3.94
394,mabaruma,64,GY,1524544177,86,8.2,-59.78,77.8,5.73
395,kaitangata,12,NZ,1524543510,76,-46.28,169.85,55.3,19.04
396,kolokani,56,ML,1524544177,55,13.58,-8.03,81.49,11.43
397,porto novo,20,BR,1524538800,88,-23.68,-45.44,66.2,4.7
398,marsh harbour,80,BS,1524544177,99,26.54,-77.06,76.81,18.25
399,kunya,0,NG,1524542400,54,12.22,8.53,84.2,10.29
400,zonguldak,0,TR,1524544178,84,41.25,31.83,48.01,2.15
401,nata,0,CY,1524542400,62,34.78,32.57,64.4,4.7
402,huescar,68,ES,1524544178,52,37.81,-2.54,55.84,9.98
403,zhigalovo,32,RU,1524544178,48,54.81,105.15,62.23,3.15
404,haines junction,44,CA,1524544179,81,60.75,-137.51,34.24,3.49
405,omsukchan,0,RU,1524543703,84,62.53,155.8,32.17,4.05
406,kanye,0,BW,1524544179,72,-24.98,25.34,48.28,3.49
407,hobyo,20,SO,1524543706,89,5.35,48.53,77.08,3.6
408,santa maria del oro,68,MX,1524543985,39,25.95,-105.37,67.72,3.38
409,yumaguzino,64,RU,1524544179,83,52.9,56.39,32.35,3.94
410,thaton,0,MM,1524544179,84,16.91,97.37,87.52,2.59
411,vostok,0,RU,1524544180,45,46.45,135.83,57.73,2.93
412,sola,0,FI,1524540000,81,62.78,29.36,32.0,9.17
413,pombas,0,BR,1524544180,81,-15.9,-54.74,67.0,2.59
414,juneau,90,US,1524542160,93,58.3,-134.42,42.8,14.99
415,sinegorsk,0,RU,1524544180,80,44.77,38.34,36.76,3.6
416,sao jose da coroa grande,92,BR,1524544180,100,-8.9,-35.15,72.94,2.59
417,rio grande,92,BR,1524544102,100,-32.03,-52.1,69.52,6.62
418,luwuk,92,ID,1524544181,100,-0.95,122.79,74.56,2.82
419,saint-paul,90,FR,1524542400,93,45.22,1.9,48.2,2.48
420,karratha,0,AU,1524544181,19,-20.74,116.85,95.89,10.65
421,basna,0,IN,1524544181,13,25.97,73.75,85.0,7.63
422,weyburn,0,CA,1524544182,46,49.67,-103.85,41.08,9.31
423,gilgit,20,PK,1524544182,91,35.92,74.31,25.06,0.13
424,kloulklubed,75,PW,1524538260,70,7.04,134.26,87.8,5.82
425,lagoa,20,PT,1524542400,88,37.14,-8.45,64.4,2.24
426,zelenets,76,RU,1524544182,67,53.83,48.02,31.36,12.33
427,playas,56,EC,1524544182,80,-2.64,-80.39,75.28,4.72
428,khorixas,0,NA,1524544183,85,-20.37,14.96,54.58,2.93
429,lavrentiya,12,RU,1524544183,99,65.58,-170.99,28.03,30.11
430,kasempa,0,ZM,1524544183,67,-13.46,25.83,64.12,7.74
431,uige,44,AO,1524544183,94,-7.61,15.06,64.03,2.93
432,tamboril,48,BR,1524544184,93,-4.83,-40.32,67.63,2.93
433,ca mau,0,VN,1524544098,76,9.18,105.15,88.69,3.6
434,zaysan,0,KZ,1524544184,45,47.47,84.87,63.76,2.71
435,kandrian,36,PG,1524543682,74,-6.21,149.55,86.26,6.62
436,normandin,75,CA,1524542400,27,48.84,-72.53,50.0,16.11
437,evensk,8,RU,1524544185,82,61.92,159.24,34.96,4.16
438,wangqing,0,CN,1524544185,37,43.31,129.76,60.43,2.82
439,hrubieszow,92,PL,1524544185,98,50.8,23.89,55.3,7.52
440,aklavik,40,CA,1524542400,53,68.22,-135.01,24.8,12.75
441,arlit,0,NE,1524544185,19,18.74,7.39,67.72,4.94
442,sabla,0,NG,1524544186,39,12.75,4.71,72.04,5.39
443,deputatskiy,0,RU,1524544186,89,69.3,139.9,32.8,7.07
444,kambove,0,CD,1524544186,74,-10.88,26.6,57.19,4.38
445,palmer,90,US,1524542160,52,61.6,-149.11,48.2,18.34
446,lewiston,1,US,1524542160,31,46.42,-117.02,60.8,4.7
447,oktyabrskoye,0,RU,1524544187,79,56.73,85.44,38.83,3.49
448,mezen,24,RU,1524544187,84,65.85,44.24,18.67,2.59
449,emerald,0,AU,1524544187,36,-23.53,148.16,82.21,9.31
450,mandalgovi,0,MN,1524544187,76,45.76,106.27,52.42,9.64
451,poronaysk,0,RU,1524544187,65,49.22,143.1,50.35,2.26
452,ust-koksa,64,RU,1524544188,60,50.27,85.62,50.44,2.59
453,kushiro,75,JP,1524538800,70,43.11,144.15,46.4,11.41
454,axim,0,GH,1524544188,99,4.87,-2.24,81.76,11.21
455,yarim,0,YE,1524544188,76,14.3,44.38,45.76,1.92
456,san juan,92,AR,1524543942,74,-31.54,-68.53,62.5,3.71
457,jutiapa,8,GT,1524544189,72,14.29,-89.9,67.72,3.38
458,derzhavinsk,88,KZ,1524544189,89,51.1,66.31,50.62,11.65
459,great falls,1,US,1524542280,38,47.5,-111.29,42.8,4.38
460,gao,0,ML,1524544190,33,16.28,-0.04,74.38,3.15
461,muleba,90,TZ,1524538800,100,-1.84,31.66,66.2,3.36
462,bereda,20,ES,1524542400,100,43.27,-7.54,46.4,2.24
463,tuatapere,24,NZ,1524543546,100,-46.13,167.69,52.78,13.44
464,koungheul,0,SN,1524544193,38,13.98,-14.8,77.35,11.99
465,alofi,32,NU,1524542400,78,-19.06,-169.92,80.6,12.75
466,moroni,12,US,1524544193,29,39.52,-111.59,48.37,2.93
467,salinas,90,US,1524542100,81,36.67,-121.66,53.6,10.29
468,naugachhia,0,IN,1524544220,41,25.4,87.1,92.02,4.05
469,mopti,0,ML,1524538800,34,14.49,-4.19,82.4,4.5
470,tiarei,40,PF,1524542400,78,-17.53,-149.33,82.4,11.41
471,nichinan,75,JP,1524540960,100,31.65,131.31,71.6,16.11
472,sarkand,8,KZ,1524544207,24,45.41,79.91,84.91,8.52
473,ballina,92,IE,1524544223,97,54.11,-9.15,46.66,11.21
474,saint-augustin,90,FR,1524542400,93,44.83,-0.61,55.4,5.82
475,cassilandia,12,BR,1524544208,69,-19.11,-51.73,67.36,8.63
476,san ramon,64,NI,1524544209,81,12.92,-85.84,71.23,2.93
477,las vegas,1,US,1524543300,18,36.17,-115.15,84.2,4.16
478,natal,20,BR,1524538800,88,-5.81,-35.21,77.0,3.36
479,salalah,20,OM,1524544210,100,17.01,54.1,80.5,2.71
480,aginskoye,0,RU,1524544226,46,51.11,114.54,67.99,8.08
481,soure,20,PT,1524542400,100,40.06,-8.63,55.4,1.12
482,taree,90,AU,1524542400,93,-31.91,152.46,62.6,8.05
483,tamiahua,92,MX,1524544211,98,21.28,-97.45,76.9,3.71
484,alta,40,NO,1524541800,94,69.97,23.27,39.2,9.17
485,voskresenskoye,24,RU,1524544212,64,56.84,45.43,34.51,8.52
486,denpasar,36,ID,1524544212,59,-8.65,115.22,87.25,2.71
487,gazli,92,UZ,1524544213,100,40.13,63.45,58.63,15.79
488,vila,0,IT,1524541800,87,45.18,8.4,59.0,2.24
489,ola,0,RU,1524540600,51,59.58,151.3,39.2,11.18
490,shitanjing,88,CN,1524544213,43,39.23,106.34,53.5,3.15
491,ust-kulom,88,RU,1524544214,72,61.69,53.69,30.46,9.19
492,aksha,0,RU,1524544217,39,50.28,113.29,67.09,7.18
493,talara,0,PE,1524544217,85,-4.58,-81.27,68.71,3.04
494,chingirlau,24,KZ,1524544217,98,51.09,54.08,39.01,11.1
495,chaparral,20,CO,1524544218,91,3.72,-75.48,58.0,1.59
496,marienburg,75,DE,1524540000,76,52.12,9.98,50.0,5.82
497,sooke,40,CA,1524542400,38,48.37,-123.73,59.0,3.36
498,eyl,68,SO,1524544218,92,7.98,49.82,83.11,5.06
499,muros,75,ES,1524542400,100,42.77,-9.06,50.0,3.36
500,safford,1,US,1524541860,11,32.83,-109.71,75.2,10.29
501,guasdualito,48,VE,1524544219,97,7.24,-70.73,73.84,2.71
502,cervo,24,BR,1524544219,93,-22.19,-46.24,57.19,4.5
503,road town,20,VG,1524538380,94,18.42,-64.62,77.0,10.29
504,richards bay,0,ZA,1524544219,76,-28.77,32.06,70.51,6.73
505,kununurra,0,AU,1524542400,18,-15.77,128.74,98.6,12.75
506,anuppur,0,IN,1524544220,22,23.12,81.7,96.52,5.5
507,dakar,0,SN,1524542400,100,14.69,-17.45,64.4,11.41
508,quelimane,20,MZ,1524542400,88,-17.88,36.89,71.6,3.36
509,bulolo,48,PG,1524544220,88,-7.2,146.64,70.78,1.03
510,shingu,75,JP,1524538800,82,33.72,135.99,68.0,11.41
511,hearst,24,CA,1524544220,84,49.69,-83.67,39.55,6.96
512,tsiroanomandidy,0,MG,1524544221,74,-18.77,46.05,69.25,4.05
513,mouila,100,GA,1524544221,100,-1.86,11.06,72.58,1.7
514,moravske budejovice,0,CZ,1524542400,87,49.05,15.81,53.6,12.75
515,puerto leguizamo,20,CO,1524544221,96,-0.19,-74.78,74.02,2.04
516,pontianak,12,ID,1524544222,95,-0.02,109.34,84.1,4.38
517,san vicente,75,SV,1524541800,94,13.64,-88.78,80.6,11.41
518,altamont,1,CA,1524543300,51,49.4,-98.5,41.0,5.82
519,petrokamenskoye,64,RU,1524544223,61,57.72,60.65,41.08,8.63
520,tikrit,0,IQ,1524544223,50,34.62,43.68,73.3,4.38
521,hirara,75,JP,1524538800,83,24.8,125.28,80.6,18.34
522,jieshou,32,CN,1524544226,65,33.26,115.35,68.08,13.78
523,impfondo,88,CD,1524544227,98,1.62,18.06,71.5,4.61
524,nyaunglebin,0,MM,1524544227,45,17.95,96.73,99.67,5.06
525,turayf,0,SA,1524538800,34,31.68,38.65,53.6,6.93
526,dhidhdhoo,0,MV,1524544203,99,6.88,73.1,86.35,10.65
527,kunming,0,CN,1524538800,33,25.04,102.71,73.4,13.42
528,ceyhan,0,TR,1524541800,87,37.03,35.82,60.8,6.93
529,sabang,56,PH,1524544228,87,13.72,123.58,84.1,5.61
530,tra vinh,8,VN,1524544228,73,9.93,106.35,89.95,3.15
531,podporozhye,0,RU,1524544228,56,60.91,34.16,38.83,6.51
532,starkville,90,US,1524543300,87,33.45,-88.82,59.0,3.36
533,veraval,0,FR,1524542400,100,49.65,0.71,50.0,6.93
534,riyadh,0,SA,1524538800,32,24.63,46.72,69.8,2.24
